<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
GAZP,0,20090111,124215,112.550000000,1
GAZP,0,20090111,124215,112.550000000,1995
GAZP,0,20090111,124216,112.550000000,60
GAZP,0,20090111,124217,112.550000000,4000
GAZP,0,20090111,124217,112.580000000,50
GAZP,0,20090111,124217,112.550000000,2334
GAZP,0,20090111,124217,112.550000000,1000
GAZP,0,20090111,124217,112.550000000,1700
GAZP,0,20090111,124217,112.550000000,250
GAZP,0,20090111,124217,112.550000000,1000
GAZP,0,20090111,124217,112.550000000,5
GAZP,0,20090111,124217,112.550000000,100
GAZP,0,20090111,124217,112.550000000,711
GAZP,0,20090111,124217,112.550000000,20
GAZP,0,20090111,124217,112.550000000,1269
GAZP,0,20090111,124217,112.550000000,100
GAZP,0,20090111,124217,112.540000000,10
GAZP,0,20090111,124217,112.540000000,1
GAZP,0,20090111,124217,112.540000000,11
GAZP,0,20090111,124217,112.530000000,2
GAZP,0,20090111,124217,112.530000000,100
GAZP,0,20090111,124217,112.530000000,248
GAZP,0,20090111,124217,112.520000000,100
GAZP,0,20090111,124217,112.520000000,2
GAZP,0,20090111,124217,112.520000000,5
GAZP,0,20090111,124217,112.520000000,952
GAZP,0,20090111,124218,112.520000000,2048
GAZP,0,20090111,124218,112.510000000,30
GAZP,0,20090111,124218,112.510000000,100
GAZP,0,20090111,124218,112.510000000,81
GAZP,0,20090111,124218,112.510000000,1095
GAZP,0,20090111,124218,112.510000000,5
GAZP,0,20090111,124218,112.510000000,20
GAZP,0,20090111,124218,112.510000000,200
GAZP,0,20090111,124218,112.510000000,5
GAZP,0,20090111,124218,112.510000000,1000
GAZP,0,20090111,124218,112.510000000,100
GAZP,0,20090111,124218,112.510000000,5
GAZP,0,20090111,124218,112.510000000,5
GAZP,0,20090111,124218,112.510000000,500
GAZP,0,20090111,124218,112.510000000,100
GAZP,0,20090111,124218,112.510000000,3000
GAZP,0,20090111,124218,112.510000000,200
GAZP,0,20090111,124218,112.510000000,1000
GAZP,0,20090111,124218,112.510000000,6
GAZP,0,20090111,124218,112.510000000,494
GAZP,0,20090111,124218,112.510000000,606
GAZP,0,20090111,124219,112.510000000,115
GAZP,0,20090111,124219,112.510000000,489
GAZP,0,20090111,124220,112.560000000,100
GAZP,0,20090111,124220,112.510000000,148
GAZP,0,20090111,124220,112.510000000,450
GAZP,0,20090111,124220,112.570000000,40
GAZP,0,20090111,124220,112.510000000,192
GAZP,0,20090111,124220,112.510000000,300
GAZP,0,20090111,124220,112.510000000,500
GAZP,0,20090111,124220,112.510000000,100
GAZP,0,20090111,124220,112.510000000,2000
GAZP,0,20090111,124220,112.510000000,5
GAZP,0,20090111,124220,112.510000000,100
GAZP,0,20090111,124220,112.510000000,10
GAZP,0,20090111,124220,112.510000000,10
GAZP,0,20090111,124220,112.510000000,1
GAZP,0,20090111,124220,112.510000000,1782
GAZP,0,20090111,124221,112.560000000,10
GAZP,0,20090111,124222,112.510000000,300
GAZP,0,20090111,124223,112.560000000,1
GAZP,0,20090111,124224,112.560000000,1
GAZP,0,20090111,124225,112.510000000,1124
GAZP,0,20090111,124225,112.510000000,4
GAZP,0,20090111,124227,112.530000000,100
GAZP,0,20090111,124227,112.520000000,849
GAZP,0,20090111,124230,112.550000000,25
GAZP,0,20090111,124231,112.530000000,1100
GAZP,0,20090111,124231,112.550000000,1
GAZP,0,20090111,124232,112.530000000,17
GAZP,0,20090111,124233,112.550000000,1
GAZP,0,20090111,124234,112.530000000,352
GAZP,0,20090111,124235,112.550000000,73
GAZP,0,20090111,124235,112.560000000,50
GAZP,0,20090111,124235,112.570000000,100
GAZP,0,20090111,124235,112.580000000,18
GAZP,0,20090111,124237,112.540000000,10
GAZP,0,20090111,124238,112.580000000,1
GAZP,0,20090111,124238,112.560000000,10
GAZP,0,20090111,124238,112.550000000,53
GAZP,0,20090111,124245,112.580000000,5
GAZP,0,20090111,124245,112.550000000,1
GAZP,0,20090111,124245,112.550000000,19
GAZP,0,20090111,124245,112.550000000,81
GAZP,0,20090111,124245,112.580000000,254
GAZP,0,20090111,124246,112.590000000,1
GAZP,0,20090111,124247,112.580000000,5
GAZP,0,20090111,124247,112.550000000,19
GAZP,0,20090111,124247,112.550000000,100
GAZP,0,20090111,124247,112.550000000,10
GAZP,0,20090111,124248,112.550000000,20
GAZP,0,20090111,124249,112.550000000,5
GAZP,0,20090111,124249,112.550000000,71
GAZP,0,20090111,124249,112.550000000,9
GAZP,0,20090111,124250,112.550000000,61
GAZP,0,20090111,124253,112.570000000,5
GAZP,0,20090111,124253,112.560000000,150
GAZP,0,20090111,124253,112.550000000,39
GAZP,0,20090111,124253,112.550000000,1500
GAZP,0,20090111,124253,112.540000000,811
GAZP,0,20090111,124254,112.570000000,10
GAZP,0,20090111,124255,112.540000000,179
GAZP,0,20090111,124255,112.540000000,1
GAZP,0,20090111,124255,112.540000000,100
GAZP,0,20090111,124255,112.540000000,10
GAZP,0,20090111,124255,112.530000000,10
GAZP,0,20090111,124256,112.530000000,5
GAZP,0,20090111,124257,112.520000000,1582
GAZP,0,20090111,124257,112.520000000,300
GAZP,0,20090111,124257,112.510000000,1790
GAZP,0,20090111,124257,112.510000000,444
GAZP,0,20090111,124257,112.510000000,550
GAZP,0,20090111,124257,112.510000000,1
GAZP,0,20090111,124257,112.510000000,100
GAZP,0,20090111,124257,112.510000000,50
GAZP,0,20090111,124257,112.510000000,50
GAZP,0,20090111,124257,112.510000000,2331
GAZP,0,20090111,124257,112.500000000,500
GAZP,0,20090111,124257,112.500000000,1000
GAZP,0,20090111,124257,112.500000000,10
GAZP,0,20090111,124257,112.500000000,92
GAZP,0,20090111,124257,112.500000000,100
GAZP,0,20090111,124257,112.500000000,2308
GAZP,0,20090111,124257,112.500000000,5
GAZP,0,20090111,124257,112.500000000,687
GAZP,0,20090111,124257,112.500000000,700
GAZP,0,20090111,124257,112.500000000,300
GAZP,0,20090111,124257,112.500000000,313
GAZP,0,20090111,124257,112.500000000,87
GAZP,0,20090111,124257,112.500000000,340
GAZP,0,20090111,124258,112.530000000,695
GAZP,0,20090111,124258,112.550000000,25
GAZP,0,20090111,124258,112.530000000,475
GAZP,0,20090111,124258,112.570000000,2
GAZP,0,20090111,124258,112.570000000,83
GAZP,0,20090111,124258,112.580000000,240
GAZP,0,20090111,124258,112.590000000,4
GAZP,0,20090111,124258,112.590000000,100
GAZP,0,20090111,124258,112.600000000,23
GAZP,0,20090111,124259,112.550000000,50
GAZP,0,20090111,124259,112.530000000,900
GAZP,0,20090111,124259,112.580000000,100
GAZP,0,20090111,124259,112.590000000,237
GAZP,0,20090111,124259,112.600000000,163
GAZP,0,20090111,124300,112.530000000,650
GAZP,0,20090111,124300,112.570000000,5
GAZP,0,20090111,124301,112.530000000,811
GAZP,0,20090111,124301,112.530000000,695
GAZP,0,20090111,124301,112.530000000,3500
GAZP,0,20090111,124301,112.510000000,204
GAZP,0,20090111,124301,112.500000000,5240
GAZP,0,20090111,124301,112.570000000,224
GAZP,0,20090111,124301,112.580000000,1000
GAZP,0,20090111,124301,112.600000000,4776
GAZP,0,20090111,124303,112.550000000,5
GAZP,0,20090111,124304,112.590000000,5
GAZP,0,20090111,124304,112.590000000,238
GAZP,0,20090111,124304,112.590000000,100
GAZP,0,20090111,124304,112.590000000,864
GAZP,0,20090111,124305,112.570000000,500
GAZP,0,20090111,124305,112.550000000,20
GAZP,0,20090111,124305,112.550000000,1
GAZP,0,20090111,124306,112.550000000,300
GAZP,0,20090111,124307,112.550000000,10
GAZP,0,20090111,124307,112.550000000,1299
GAZP,0,20090111,124308,112.550000000,100
GAZP,0,20090111,124308,112.580000000,5
GAZP,0,20090111,124309,112.580000000,1
GAZP,0,20090111,124310,112.580000000,241
GAZP,0,20090111,124310,112.580000000,300
GAZP,0,20090111,124311,112.590000000,500
GAZP,0,20090111,124312,112.580000000,1
GAZP,0,20090111,124312,112.560000000,20
GAZP,0,20090111,124312,112.550000000,179
GAZP,0,20090111,124312,112.590000000,5
GAZP,0,20090111,124313,112.590000000,681
GAZP,0,20090111,124313,112.590000000,1630
GAZP,0,20090111,124313,112.590000000,100
GAZP,0,20090111,124313,112.600000000,13127
GAZP,0,20090111,124313,112.590000000,241
GAZP,0,20090111,124313,112.600000000,1911
GAZP,0,20090111,124313,112.600000000,100
GAZP,0,20090111,124313,112.600000000,10
GAZP,0,20090111,124313,112.600000000,100
GAZP,0,20090111,124313,112.600000000,190
GAZP,0,20090111,124313,112.600000000,100
GAZP,0,20090111,124313,112.600000000,100
GAZP,0,20090111,124315,112.630000000,1
GAZP,0,20090111,124316,112.630000000,5
GAZP,0,20090111,124317,112.620000000,100
GAZP,0,20090111,124317,112.620000000,200
GAZP,0,20090111,124317,112.630000000,34
GAZP,0,20090111,124317,112.650000000,44
GAZP,0,20090111,124318,112.620000000,100
GAZP,0,20090111,124319,112.630000000,100
GAZP,0,20090111,124319,112.630000000,10
GAZP,0,20090111,124320,112.630000000,500
GAZP,0,20090111,124321,112.630000000,10
GAZP,0,20090111,124322,112.650000000,1
GAZP,0,20090111,124323,112.650000000,1
GAZP,0,20090111,124324,112.650000000,500
GAZP,0,20090111,124324,112.650000000,470
GAZP,0,20090111,124324,112.630000000,200
GAZP,0,20090111,124325,112.650000000,5000
GAZP,0,20090111,124326,112.640000000,5
GAZP,0,20090111,124326,112.640000000,888
GAZP,0,20090111,124328,112.620000000,1399
GAZP,0,20090111,124329,112.630000000,900
GAZP,0,20090111,124331,112.620000000,100
GAZP,0,20090111,124331,112.620000000,1101
GAZP,0,20090111,124331,112.620000000,5
GAZP,0,20090111,124331,112.620000000,1
GAZP,0,20090111,124332,112.620000000,60
GAZP,0,20090111,124332,112.620000000,57
GAZP,0,20090111,124333,112.620000000,4
GAZP,0,20090111,124334,112.600000000,1
GAZP,0,20090111,124334,112.560000000,154
GAZP,0,20090111,124334,112.600000000,10
GAZP,0,20090111,124334,112.620000000,90
GAZP,0,20090111,124336,112.610000000,888
GAZP,0,20090111,124336,112.620000000,2213
GAZP,0,20090111,124336,112.620000000,150
GAZP,0,20090111,124336,112.620000000,100
GAZP,0,20090111,124336,112.630000000,600
GAZP,0,20090111,124336,112.630000000,219
GAZP,0,20090111,124336,112.640000000,19107
GAZP,0,20090111,124336,112.650000000,849
GAZP,0,20090111,124336,112.650000000,10
GAZP,0,20090111,124336,112.650000000,50
GAZP,0,20090111,124336,112.650000000,100
GAZP,0,20090111,124339,112.690000000,1
GAZP,0,20090111,124340,112.690000000,49
GAZP,0,20090111,124340,112.700000000,2
GAZP,0,20090111,124341,112.700000000,1
GAZP,0,20090111,124342,112.700000000,1
GAZP,0,20090111,124343,112.700000000,11
GAZP,0,20090111,124343,112.700000000,83
GAZP,0,20090111,124343,112.700000000,100
GAZP,0,20090111,124343,112.700000000,100
GAZP,0,20090111,124343,112.750000000,10
GAZP,0,20090111,124343,112.760000000,1
GAZP,0,20090111,124343,112.770000000,206
GAZP,0,20090111,124343,112.770000000,5
GAZP,0,20090111,124346,112.660000000,225
GAZP,0,20090111,124346,112.660000000,27
GAZP,0,20090111,124348,112.740000000,5
GAZP,0,20090111,124349,112.740000000,1
GAZP,0,20090111,124352,112.700000000,29
GAZP,0,20090111,124352,112.700000000,1
GAZP,0,20090111,124352,112.700000000,5
GAZP,0,20090111,124353,112.700000000,1
GAZP,0,20090111,124353,112.700000000,50
GAZP,0,20090111,124353,112.700000000,1
GAZP,0,20090111,124354,112.700000000,1
GAZP,0,20090111,124355,112.670000000,300
GAZP,0,20090111,124355,112.690000000,1
GAZP,0,20090111,124356,112.690000000,470
GAZP,0,20090111,124356,112.690000000,5
GAZP,0,20090111,124356,112.670000000,36
GAZP,0,20090111,124356,112.660000000,48
GAZP,0,20090111,124400,112.660000000,36
GAZP,0,20090111,124400,112.660000000,1
GAZP,0,20090111,124401,112.660000000,20
GAZP,0,20090111,124401,112.660000000,1
GAZP,0,20090111,124402,112.660000000,2
GAZP,0,20090111,124403,112.660000000,10
GAZP,0,20090111,124403,112.660000000,40
GAZP,0,20090111,124405,112.690000000,2
GAZP,0,20090111,124405,112.670000000,1
GAZP,0,20090111,124407,112.670000000,159
GAZP,0,20090111,124407,112.650000000,664
GAZP,0,20090111,124408,112.670000000,50
GAZP,0,20090111,124408,112.650000000,450
GAZP,0,20090111,124410,112.690000000,55
GAZP,0,20090111,124411,112.690000000,1
GAZP,0,20090111,124414,112.690000000,5
GAZP,0,20090111,124418,112.690000000,5
GAZP,0,20090111,124420,112.690000000,1
GAZP,0,20090111,124422,112.690000000,5
GAZP,0,20090111,124422,112.690000000,10
GAZP,0,20090111,124426,112.680000000,5
GAZP,0,20090111,124428,112.670000000,250
GAZP,0,20090111,124428,112.690000000,2
GAZP,0,20090111,124428,112.690000000,258
GAZP,0,20090111,124428,112.690000000,105
GAZP,0,20090111,124428,112.700000000,12
GAZP,0,20090111,124428,112.700000000,100
GAZP,0,20090111,124428,112.700000000,100
GAZP,0,20090111,124428,112.700000000,33
GAZP,0,20090111,124428,112.720000000,100
GAZP,0,20090111,124428,112.730000000,219
GAZP,0,20090111,124428,112.730000000,73
GAZP,0,20090111,124430,112.700000000,5
GAZP,0,20090111,124431,112.700000000,10
GAZP,0,20090111,124435,112.700000000,5
GAZP,0,20090111,124441,112.700000000,700
GAZP,0,20090111,124442,112.700000000,370
GAZP,0,20090111,124442,112.710000000,1334
GAZP,0,20090111,124442,112.730000000,1296
GAZP,0,20090111,124447,112.730000000,5
GAZP,0,20090111,124451,112.730000000,5
GAZP,0,20090111,124455,112.720000000,5
GAZP,0,20090111,124458,112.710000000,1
GAZP,0,20090111,124458,112.700000000,10
GAZP,0,20090111,124458,112.680000000,243
GAZP,0,20090111,124458,112.670000000,69
GAZP,0,20090111,124458,112.720000000,100
GAZP,0,20090111,124458,112.720000000,5
GAZP,0,20090111,124459,112.670000000,2
GAZP,0,20090111,124501,112.670000000,1
GAZP,0,20090111,124502,112.670000000,1
GAZP,0,20090111,124503,112.670000000,2
GAZP,0,20090111,124503,112.720000000,5
GAZP,0,20090111,124503,112.670000000,3
GAZP,0,20090111,124503,112.670000000,5
GAZP,0,20090111,124504,112.670000000,1
GAZP,0,20090111,124504,112.670000000,1
GAZP,0,20090111,124505,112.670000000,2
GAZP,0,20090111,124506,112.670000000,3
GAZP,0,20090111,124506,112.670000000,5
GAZP,0,20090111,124507,112.700000000,5
GAZP,0,20090111,124507,112.670000000,2
GAZP,0,20090111,124507,112.670000000,203
GAZP,0,20090111,124507,112.670000000,200
GAZP,0,20090111,124507,112.670000000,220
GAZP,0,20090111,124507,112.670000000,200
GAZP,0,20090111,124507,112.660000000,20
GAZP,0,20090111,124507,112.660000000,100
GAZP,0,20090111,124507,112.660000000,100
GAZP,0,20090111,124507,112.660000000,1257
GAZP,0,20090111,124508,112.660000000,1
GAZP,0,20090111,124508,112.670000000,50
GAZP,0,20090111,124508,112.660000000,3075
GAZP,0,20090111,124508,112.660000000,30
GAZP,0,20090111,124508,112.660000000,300
GAZP,0,20090111,124508,112.660000000,205
GAZP,0,20090111,124508,112.650000000,2340
GAZP,0,20090111,124510,112.660000000,204
GAZP,0,20090111,124510,112.650000000,9385
GAZP,0,20090111,124510,112.650000000,2
GAZP,0,20090111,124510,112.650000000,200
GAZP,0,20090111,124511,112.670000000,3
GAZP,0,20090111,124511,112.670000000,97
GAZP,0,20090111,124511,112.660000000,237
GAZP,0,20090111,124511,112.650000000,866
GAZP,0,20090111,124511,112.700000000,5
GAZP,0,20090111,124511,112.660000000,229
GAZP,0,20090111,124511,112.650000000,2771
GAZP,0,20090111,124511,112.650000000,2
GAZP,0,20090111,124511,112.650000000,200
GAZP,0,20090111,124512,112.660000000,74
GAZP,0,20090111,124512,112.650000000,226
GAZP,0,20090111,124512,112.650000000,2
GAZP,0,20090111,124512,112.650000000,8606
GAZP,0,20090111,124512,112.650000000,1394
GAZP,0,20090111,124513,112.650000000,5606
GAZP,0,20090111,124513,112.650000000,500
GAZP,0,20090111,124513,112.650000000,10
GAZP,0,20090111,124513,112.640000000,60
GAZP,0,20090111,124513,112.600000000,10
GAZP,0,20090111,124513,112.600000000,135
GAZP,0,20090111,124513,112.590000000,5
GAZP,0,20090111,124513,112.580000000,10
GAZP,0,20090111,124513,112.570000000,32
GAZP,0,20090111,124513,112.570000000,5
GAZP,0,20090111,124513,112.570000000,465
GAZP,0,20090111,124513,112.560000000,100
GAZP,0,20090111,124513,112.560000000,200
GAZP,0,20090111,124513,112.550000000,10
GAZP,0,20090111,124513,112.550000000,1000
GAZP,0,20090111,124513,112.550000000,5
GAZP,0,20090111,124513,112.550000000,1
GAZP,0,20090111,124513,112.550000000,10
GAZP,0,20090111,124513,112.550000000,1836
GAZP,0,20090111,124514,112.550000000,100
GAZP,0,20090111,124515,112.560000000,25
GAZP,0,20090111,124515,112.630000000,5
GAZP,0,20090111,124519,112.620000000,5
GAZP,0,20090111,124519,112.620000000,239
GAZP,0,20090111,124519,112.630000000,25
GAZP,0,20090111,124519,112.630000000,200
GAZP,0,20090111,124519,112.630000000,3000
GAZP,0,20090111,124519,112.650000000,2000
GAZP,0,20090111,124519,112.650000000,20000
GAZP,0,20090111,124520,112.650000000,5000
GAZP,0,20090111,124521,112.660000000,200
GAZP,0,20090111,124521,112.700000000,10
GAZP,0,20090111,124523,112.660000000,30
GAZP,0,20090111,124523,112.650000000,470
GAZP,0,20090111,124524,112.700000000,15
GAZP,0,20090111,124528,112.670000000,5
GAZP,0,20090111,124528,112.660000000,19
GAZP,0,20090111,124528,112.650000000,76
GAZP,0,20090111,124529,112.660000000,300
GAZP,0,20090111,124529,112.650000000,18990
GAZP,0,20090111,124531,112.650000000,332
GAZP,0,20090111,124534,112.600000000,200
GAZP,0,20090111,124543,112.630000000,1
GAZP,0,20090111,124547,112.610000000,2000
GAZP,0,20090111,124547,112.610000000,54
GAZP,0,20090111,124547,112.600000000,3000
GAZP,0,20090111,124547,112.600000000,5
GAZP,0,20090111,124553,112.630000000,100
GAZP,0,20090111,124556,112.630000000,96
GAZP,0,20090111,124559,112.650000000,300
GAZP,0,20090111,124559,112.630000000,403
GAZP,0,20090111,124559,112.630000000,3
GAZP,0,20090111,124559,112.580000000,731
GAZP,0,20090111,124559,112.580000000,3617
GAZP,0,20090111,124601,112.650000000,78
GAZP,0,20090111,124603,112.650000000,100
GAZP,0,20090111,124603,112.680000000,25
GAZP,0,20090111,124605,112.650000000,350
GAZP,0,20090111,124606,112.670000000,20
GAZP,0,20090111,124606,112.650000000,80
GAZP,0,20090111,124606,112.660000000,25
GAZP,0,20090111,124606,112.650000000,241
GAZP,0,20090111,124607,112.660000000,80
GAZP,0,20090111,124610,112.690000000,50
GAZP,0,20090111,124620,112.690000000,55
GAZP,0,20090111,124623,112.690000000,10
GAZP,0,20090111,124623,112.690000000,55
GAZP,0,20090111,124627,112.680000000,55
GAZP,0,20090111,124631,112.660000000,1750
GAZP,0,20090111,124636,112.680000000,50
GAZP,0,20090111,124636,112.660000000,100
GAZP,0,20090111,124637,112.680000000,55
GAZP,0,20090111,124639,112.660000000,549
GAZP,0,20090111,124641,112.680000000,100
GAZP,0,20090111,124641,112.660000000,80
GAZP,0,20090111,124641,112.660000000,100
GAZP,0,20090111,124641,112.680000000,55
GAZP,0,20090111,124642,112.660000000,341
GAZP,0,20090111,124642,112.660000000,100
GAZP,0,20090111,124642,112.660000000,10
GAZP,0,20090111,124642,112.660000000,90
GAZP,0,20090111,124642,112.660000000,1
GAZP,0,20090111,124642,112.650000000,1458
GAZP,0,20090111,124644,112.660000000,100
GAZP,0,20090111,124645,112.660000000,100
GAZP,0,20090111,124645,112.650000000,25411
GAZP,0,20090111,124646,112.680000000,55
GAZP,0,20090111,124648,112.680000000,630
GAZP,0,20090111,124648,112.680000000,100
GAZP,0,20090111,124648,112.690000000,500
GAZP,0,20090111,124648,112.690000000,100
GAZP,0,20090111,124648,112.690000000,100
GAZP,0,20090111,124648,112.690000000,217
GAZP,0,20090111,124648,112.700000000,75
GAZP,0,20090111,124648,112.700000000,100
GAZP,0,20090111,124648,112.700000000,50
GAZP,0,20090111,124648,112.700000000,100
GAZP,0,20090111,124648,112.700000000,504
